i,j,val
5,2,        0.0000000000
5,3,       -0.0000000000
5,4,        0.0000000000
5,5,        1.0000000000
5,6,        0.0000000000
5,7,       -0.0015851734
5,8,       -0.0128627068
5,9,        0.0088130927
5,10,        0.0136751346
5,11,        0.0005960797
5,12,       -0.0470764728
5,13,        0.0771766870
5,14,        0.2416419097
5,15,        0.0052198997
5,16,       -0.0957508794
5,17,        0.0070608610
5,18,       -0.0278960457
5,19,       -0.2138166958
5,20,       -0.0079856215
5,21,       -0.0144616432
6,1,        0.0000000000
6,2,        0.0000000000
6,3,        0.0000000000
6,4,        0.0000000000
6,5,        0.0000000000
6,6,        1.0000000000
6,7,        0.0007925867
6,8,        0.0064313534
6,9,       -0.0044065464
6,10,        0.0005960797
6,11,        0.0145692542
6,12,        0.0235382364
6,13,       -0.0385883435
6,14,        0.0052198997
6,15,        0.2494717593
6,16,        0.0478754397
6,17,        0.0144157746
6,18,       -0.0039981822
6,19,       -0.0079856215
6,20,       -0.2257951281
6,21,        0.0305436258
7,1,        0.0004071671
7,2,        0.0000000000
7,3,        0.0070866308
7,4,        0.0117184654
7,5,       -0.0015851734
7,6,        0.0007925867
7,7,        1.0000000000
7,8,        0.3255977542
7,9,       -0.0000000000
7,10,        0.0000000000
7,11,       -0.0000000000
7,12,        0.0117349094
7,13,        0.0000000000
7,14,        0.0000000000
7,15,        0.0000000000
7,16,        0.0022336565
7,17,        0.0022336565
7,18,        0.0022336565
7,19,        0.0000000000
7,20,        0.0000000000
7,21,        0.0000000000
8,1,        0.0036580414
8,2,        0.0000077033
8,3,        0.0580565128
8,4,        0.0950881391
8,5,       -0.0128627068
8,6,        0.0064313534
8,7,        0.3255977542
8,8,        1.0000000000
8,9,       -0.0000000000
8,10,        0.0000000000
8,11,       -0.0000000000
8,12,        0.2083938572
8,13,        0.0000000000
8,14,        0.0000000000
8,15,        0.0000000000
8,16,        0.1350096212
8,17,        0.1350096212
8,18,        0.1350096212
8,19,        0.0000000000
8,20,        0.0000000000
8,21,        0.0000000000
9,1,       -0.0024316534
9,2,       -0.0000220444
9,3,       -0.0321712716
9,4,       -0.0502838906
9,5,        0.0088130927
9,6,       -0.0044065464
9,7,       -0.0000000000
9,8,       -0.0000000000
9,9,        1.0000000000
9,10,        0.0000000000
9,11,        0.0000000000
9,12,        0.0000000000
9,13,        0.2223870579
9,14,        0.0000000000
9,15,        0.0000000000
9,16,        0.0000000000
9,17,        0.0000000000
9,18,        0.0000000000
9,19,        0.0000000000
9,20,        0.0000000000
9,21,        0.0000000000
10,1,        0.0000000000
10,2,        0.0000029820
10,3,        0.0043518533
10,4,        0.0088130927
10,5,        0.0136751346
10,6,        0.0005960797
10,7,        0.0000000000
10,8,        0.0000000000
10,9,        0.0000000000
10,10,        1.0000000000
10,11,        0.0000000000
10,12,        0.0000000000
10,13,        0.0000000000
10,14,        0.2223870579
10,15,        0.0000000000
10,16,        0.0000000000
10,17,        0.0000000000
10,18,        0.0000000000
10,19,        0.0000000000
10,20,        0.0000000000
10,21,        0.0000000000
11,1,       -0.0000951112
11,2,       -0.0000014910
11,3,       -0.0021759267
11,4,       -0.0044065464
11,5,        0.0005960797
11,6,        0.0145692542
11,7,       -0.0000000000
11,8,       -0.0000000000
11,9,        0.0000000000
11,10,        0.0000000000
11,11,        1.0000000000
11,12,        0.0000000000
11,13,        0.0000000000
11,14,        0.0000000000
11,15,        0.2223870579
11,16,        0.0000000000
11,17,        0.0000000000
11,18,        0.0000000000
11,19,        0.0000000000
11,20,        0.0000000000
11,21,        0.0000000000
12,1,        0.0820051223
12,2,        0.0494604554
12,3,        0.4119993024
12,4,        0.3480149435
12,5,       -0.0470764728
12,6,        0.0235382364
12,7,        0.0117349094
12,8,        0.2083938572
12,9,        0.0000000000
