i,j,val
23,35,       -0.0068721610
23,36,       -0.0039676440
23,37,        0.0170894222
23,39,       -0.0029591397
23,41,       -0.0032622497
23,43,        0.0012019366
23,45,        0.0377236177
24,1,        0.0133275094
24,6,       -0.0042953018
24,7,       -0.0115399366
24,8,       -0.0077931296
24,10,       -0.0025626902
24,12,        0.0155862592
24,13,       -0.0022587498
24,19,        0.1151937516
24,20,       -0.1773028093
24,21,       -0.1173987616
24,23,       -0.0068721610
24,24,     -105.4315520366
24,25,       -0.1852200646
24,26,       -0.1626184182
24,27,        0.0002729687
24,28,        0.1697392576
24,29,        0.1316486878
24,30,        0.0055767003
24,33,        0.0176302263
24,34,        0.2496197306
24,35,       -0.1947959087
24,36,       -0.1025988879
24,39,       -0.0022587498
24,40,        0.0155862592
24,46,       -0.0010409077
24,47,        0.0275331962
24,48,       -0.0128460515
24,49,       -0.0066637547
24,53,        0.0133275094
25,2,        0.0108818658
25,6,       -0.0108818658
25,7,        0.0007930091
25,9,       -0.0127261273
25,10,       -0.0018442615
25,14,        0.0127261273
25,15,       -0.0018442615
25,19,       -0.1675432823
25,20,        0.1852200646
25,22,       -0.1917113749
25,23,        0.0241680926
25,24,       -0.1852200646
25,25,     -104.1479934184
25,26,        0.1797498795
25,27,        0.0625782821
25,28,       -0.3221008942
25,30,        0.0625782821
25,31,        0.1074907035
25,33,        0.0241680926
25,34,       -0.1917113749
25,35,        0.3221008941
25,37,       -0.1675432823
25,41,       -0.0018442615
25,42,        0.0127261273
25,46,       -0.0018442615
25,47,       -0.0127261273
25,48,        0.0341987095
25,50,       -0.0108818658
25,54,        0.0108818658
26,2,        0.0076946411
26,6,       -0.0096507759
26,7,        0.0019419844
26,8,        0.0038492327
26,9,       -0.0060614912
26,10,       -0.0022851949
26,14,        0.0089987309
26,15,       -0.0013040898
26,19,       -0.1441051243
26,20,        0.0381216236
26,21,        0.1794522509
26,22,       -0.0965036975
26,23,        0.0305120047
26,24,       -0.1626184182
26,25,        0.1797498795
26,26,     -104.1803971082
26,27,       -0.0885053012
26,28,       -0.1961116720
26,30,       -0.0883551058
26,31,        0.0760074053
26,33,        0.0305120047
26,34,       -0.0965036975
26,35,        0.0515608990
26,36,        0.2865518058
26,37,       -0.1441051243
26,41,       -0.0013040898
26,42,        0.0089987309
26,46,       -0.0022851949
26,47,       -0.0060614912
26,48,        0.0042437359
26,49,        0.0282927133
26,50,       -0.0096507759
26,54,        0.0076946411
27,6,        0.0011293749
27,7,       -0.0033636157
27,8,        0.0022223555
27,9,       -0.0016958162
27,10,        0.0005664413
27,19,       -0.0147998737
27,20,        0.0663015576
27,21,       -0.1040796011
27,22,        0.0225494053
27,23,        0.0077495316
27,24,        0.0002729687
27,25,        0.0625782821
27,26,       -0.0885053012
27,27,     -104.3834996601
27,28,       -0.0002729687
27,29,        0.0096591282
27,30,        0.0760074053
27,31,        0.0001439495
27,32,       -0.0096591282
27,33,        0.0077495316
27,34,        0.0225494053
27,35,        0.0890331280
27,36,       -0.1649679665
27,37,       -0.0147998737
27,46,        0.0005664413
27,47,       -0.0016958162
27,48,       -0.0073503663
27,49,        0.0163348056
27,50,        0.0011293749
28,3,        0.0133275094
28,7,       -0.0128460515
28,8,       -0.0066637547
28,9,        0.0095811261
28,10,        0.0010409077
28,16,        0.0155862592
28,17,       -0.0022587498
28,20,       -0.1947959087
28,21,       -0.1025988879
28,22,        0.2884754046
28,23,       -0.0176302263
28,24,        0.1697392576
28,25,       -0.3221008942
28,26,       -0.1961116720
28,27,       -0.0002729687
28,28,     -102.7878341264
28,30,       -0.0055767003
28,32,        0.1316486878
28,33,        0.0068721610
28,35,       -0.1773028093
28,36,       -0.1173987616
28,37,        0.4229013836
28,43,       -0.0022587498
28,44,        0.0155862592
28,46,        0.0025626902
28,48,       -0.0115399366
28,49,       -0.0077931296
28,50,        0.0414096241
28,55,        0.0133275094
29,1,        0.0103028208
29,6,        0.0016811827
29,7,       -0.0077931296
29,8,       -0.0025412056
29,10,       -0.0014795698
29,12,        0.0050824112
29,13,       -0.0026122299
29,19,        0.0906288253
29,20,       -0.1173987616
29,21,       -0.0417423961
29,23,       -0.0039676440
29,24,        0.1316486878
29,27,        0.0096591282
29,29,     -105.5205934077
29,30,        0.0004727957
29,31,       -0.2451193369
29,32,        0.1697392576
29,33,        0.0101788159
29,34,        0.1199963368
29,35,       -0.1025988879
29,36,       -0.0763249177
29,39,       -0.0026122299
29,40,        0.0050824112
29,46,       -0.0006009683
29,47,        0.0117352219
29,48,       -0.0066637547
29,49,       -0.0051514104
29,53,        0.0103028208
30,6,        0.0011293749
30,7,       -0.0033636157
30,8,        0.0022223555
30,9,       -0.0016958162
30,10,        0.0005664413
30,19,       -0.0147998737
30,20,        0.0716052891
30,21,       -0.1132659336
