i,j,val
5,32,        0.0000000000
5,33,        0.0229705137
5,34,        0.0000000000
5,35,        0.0000000000
5,36,        0.0000000000
5,37,        0.0000000000
5,38,        0.0000000000
5,39,        0.0000000000
5,40,       -0.1246992758
5,41,        0.0000000000
5,42,        0.0000000000
5,43,        0.0047089906
5,44,        0.0000000000
5,45,        0.0000000000
5,46,        0.0000000000
5,47,        0.0000000000
5,48,        0.0000000000
5,49,        0.0000000000
5,50,       -0.0870410898
6,1,        0.0000000000
6,2,        0.0000000000
6,3,        0.0000000000
6,4,        0.0000000000
6,5,        0.0000000000
6,6,        1.0000000000
6,7,        0.0000000000
6,8,        0.0000000000
6,9,        0.4903466028
6,10,        0.0000000000
6,11,        0.0000000000
6,12,        0.0000000000
6,13,        0.0000000000
6,14,        0.0000000000
6,15,        0.0000000000
6,16,        0.0000000000
6,17,        0.0000000000
6,18,        0.0000000000
6,19,        0.1245621251
6,20,        0.0000000000
6,21,        0.0000000000
6,22,        0.0000000000
6,23,        0.0000000000
6,24,        0.0000000000
6,25,        0.0000000000
6,26,        0.0130559246
6,27,        0.0386742496
6,28,        0.0134306511
6,29,        0.0000000000
6,30,        0.0000000000
6,31,       -0.0497546634
6,32,        0.0000000000
6,33,        0.0000000000
6,34,        0.0131978398
6,35,        0.0056758340
6,36,        0.0056758340
6,37,       -0.0008529745
6,38,        0.0000000000
6,39,        0.0000000000
6,40,        0.0000000000
6,41,        0.0020806430
6,42,        0.0000000000
6,43,        0.0000000000
6,44,        0.0042193470
6,45,        0.0025452302
6,46,        0.0025452302
6,47,       -0.0348453023
6,48,        0.0000000000
6,49,        0.0000000000
6,50,        0.0000000000
7,1,        0.0000000000
7,2,        0.0000000000
7,3,        0.0000000000
7,4,        0.4903466028
7,5,        0.0000000000
7,6,        0.0000000000
7,7,        1.0000000000
7,8,        0.0000000000
7,9,        0.0000000000
7,10,        0.0000000000
7,11,        0.0000000000
7,12,        0.0000000000
7,13,        0.0000000000
7,14,        0.0000000000
7,15,        0.0000000000
7,16,        0.0000000000
7,17,        0.5636814117
7,18,        0.0000000000
7,19,        0.0000000000
7,20,        0.0000000000
7,21,        0.0000000000
7,22,        0.0000000000
7,23,        0.0000000000
7,24,        0.0000000000
7,25,        0.0000000000
7,26,        0.0000000000
7,27,        0.0000000000
7,28,        0.0000000000
7,29,        0.3021523144
7,30,        0.0000000000
7,31,        0.0000000000
7,32,        0.1388119689
7,33,        0.0000000000
7,34,        0.0000000000
7,35,        0.0000000000
7,36,        0.0000000000
7,37,        0.0000000000
7,38,        0.0000000000
7,39,       -0.4876259542
7,40,        0.0000000000
7,41,        0.0000000000
7,42,        0.0309743014
7,43,        0.0000000000
7,44,        0.0000000000
7,45,        0.0000000000
7,46,        0.0000000000
7,47,        0.0000000000
7,48,        0.0000000000
7,49,       -0.3902219876
7,50,        0.0000000000
8,1,        0.0000000000
8,2,        0.0000000000
8,3,        0.0000000000
8,4,        0.0000000000
8,5,        0.4903466028
8,6,        0.0000000000
8,7,        0.0000000000
8,8,        1.0000000000
8,9,        0.0000000000
8,10,        0.0000000000
8,11,        0.0000000000
8,12,        0.0000000000
8,13,        0.0000000000
8,14,        0.0000000000
8,15,        0.0000000000
8,16,        0.0000000000
8,17,        0.0000000000
8,18,        0.5636814117
8,19,        0.0000000000
